day,time,demand,clearing price (CNY/MWh)
2022-11-24,13:00,39563.38,-80.0
2022-11-24,13:15,40630.1,-68.25
2022-11-24,13:30,40119.65,-68.25
2022-11-24,13:45,39927.93,-68.25
2022-11-24,14:00,39822.01,-68.25
2022-11-24,14:15,40521.55,-16.08
2022-11-24,14:30,41689.74,-16.08
2022-11-24,14:45,42964.76,-16.08
2022-11-24,15:00,43756.41,-16.08
2022-11-25,12:15,39430.26,-20.25
2022-11-25,12:30,39258.87,-20.25
2022-11-25,12:45,39316.06,-20.25
2022-11-25,13:00,39563.38,-20.25
2022-11-26,2:15,28191.75,-60.0
2022-11-26,2:30,27696.81,-60.0
2022-11-26,2:45,27420.73,-60.0
2022-11-26,3:00,26855.62,-60.0
2022-11-26,3:15,26514.81,-34.25
2022-11-26,3:30,26568.93,-34.25
2022-11-26,3:45,26659.3,-34.25
2022-11-26,4:00,26902.69,-34.25
2022-11-26,8:15,34314.28,-21.5
2022-11-26,8:30,33542.65,-21.5
2022-11-26,8:45,32243.51,-21.5
2022-11-26,9:00,29925.77,-21.5
2022-11-26,9:15,27999.06,-80.0
2022-11-26,9:30,26357.22,-80.0
2022-11-26,9:45,23027.77,-80.0
2022-11-26,10:00,22822.22,-80.0
2022-11-26,10:15,22829.14,-35.5
2022-11-26,10:30,23017.13,-35.5
2022-11-26,10:45,23003.11,-35.5
2022-11-26,11:00,23040.99,-35.5
2022-11-26,12:15,22337.98,-80.0
2022-11-26,12:30,22529.98,-80.0
2022-11-26,12:45,22474.25,-80.0
2022-11-26,13:00,22684.08,-80.0
2022-11-29,0:15,35129.43,-54.0
2022-11-29,0:30,34716.29,-54.0
2022-11-29,0:45,34577.96,-54.0
2022-11-29,1:00,34005.72,-54.0
2022-11-29,1:15,33833.39,-80.0
2022-11-29,1:30,33497.6,-80.0
2022-11-29,1:45,33063.75,-80.0
2022-11-29,2:00,32703.46,-80.0
2022-11-29,2:15,32552.54,-80.0
2022-11-29,2:30,32629.57,-80.0
2022-11-29,2:45,32456.75,-80.0
2022-11-29,3:00,32348.35,-80.0
2022-11-29,3:15,32319.33,-80.0
2022-11-29,3:30,32121.82,-80.0
2022-11-29,3:45,32657.73,-80.0
2022-11-29,4:00,32728.5,-80.0
2022-11-29,4:15,32791.61,-80.0
2022-11-29,4:30,32927.91,-80.0
2022-11-29,4:45,33274.3,-80.0
2022-11-29,5:00,33777.22,-80.0
2022-11-29,5:15,34273.13,-80.0
2022-11-29,5:30,33965.21,-80.0
2022-11-29,5:45,33938.31,-80.0
2022-11-29,6:00,33227.98,-80.0
2022-11-29,6:15,32983.26,-80.0
2022-11-29,6:30,33584.75,-80.0
2022-11-29,6:45,33613.46,-80.0
2022-11-29,7:00,34189.26,-80.0
2022-11-29,7:15,34961.39,-80.0
2022-11-29,7:30,36080.39,-80.0
2022-11-29,7:45,37389.54,-80.0
2022-11-29,8:00,37701.24,-80.0
2022-11-29,8:15,38002.97,-80.0
2022-11-29,8:30,36874.02,-80.0
2022-11-29,8:45,35218.88,-80.0
2022-11-29,9:00,33543.82,-80.0
2022-11-29,9:15,32146.58,-80.0
2022-11-29,9:30,30333.93,-80.0
2022-11-29,9:45,28880.7,-80.0
2022-11-29,10:00,27714.94,-80.0
2022-11-29,10:15,25954.3,-14.5
2022-11-29,10:30,25156.36,-14.5
2022-11-29,10:45,25148.04,-14.5
2022-11-29,11:00,25145.43,-14.5
2022-11-29,12:15,25177.71,-80.0
2022-11-29,12:30,25141.98,-80.0
2022-11-29,12:45,25209.04,-80.0
2022-11-29,13:00,25696.28,-80.0
2022-11-29,13:15,26192.34,-38.5
2022-11-29,13:30,26273.08,-38.5
2022-11-29,13:45,27093.66,-38.5
2022-11-29,14:00,27630.64,-38.5
2022-11-29,14:15,27872.55,-60.0
2022-11-29,14:30,28793.18,-60.0
2022-11-29,14:45,30915.08,-60.0
2022-11-29,15:00,32345.0,-60.0
2022-12-02,12:15,26758.16,-80.0
2022-12-02,12:30,26205.73,-80.0
2022-12-02,12:45,26511.72,-80.0
2022-12-02,13:00,26996.31,-80.0
2022-12-12,11:15,33376.35,-43.01
2022-12-12,11:30,32239.97,-43.01
2022-12-12,11:45,31434.15,-43.01
2022-12-12,12:00,30040.77,-43.01
2022-12-12,12:15,29957.46,-80.0
2022-12-12,12:30,29892.65,-80.0
2022-12-12,12:45,31135.98,-80.0
2022-12-12,13:00,31532.53,-80.0
2022-12-12,13:15,32591.88,-80.0
2022-12-12,13:30,32291.65,-80.0
2022-12-12,13:45,32631.04,-80.0
2022-12-12,14:00,32755.34,-80.0
2022-12-13,12:15,33308.54,-80.0
2022-12-13,12:30,32255.2,-80.0
2022-12-13,12:45,32742.51,-80.0
2022-12-13,13:00,32952.74,-80.0
2022-12-17,12:15,44087.7,-80.0
2022-12-17,12:30,43413.32,-80.0
2022-12-17,12:45,43795.51,-80.0
2022-12-17,13:00,43902.18,-80.0
2022-12-18,12:15,46859.34,-80.0
2022-12-18,12:30,46097.37,-80.0
2022-12-18,12:45,46071.42,-80.0
2022-12-18,13:00,45719.73,-80.0
2022-12-21,2:15,34237.93,-80.0
2022-12-21,2:30,34069.93,-80.0
2022-12-21,2:45,33971.55,-80.0
2022-12-21,3:00,34074.68,-80.0
2022-12-21,3:15,34126.7,-80.0
2022-12-21,3:30,34056.93,-80.0
2022-12-21,3:45,34281.11,-80.0
2022-12-21,4:00,34593.94,-80.0
2022-12-21,4:15,34784.02,-30.0
2022-12-21,4:30,34706.16,-30.0
2022-12-21,4:45,35219.62,-30.0
2022-12-21,5:00,35538.57,-30.0
2022-12-22,10:15,31656.83,-80.0
2022-12-22,10:30,30795.04,-80.0
2022-12-22,10:45,29731.09,-80.0
2022-12-22,11:00,28256.55,-80.0
2022-12-22,11:15,28391.13,-80.0
2022-12-22,11:30,27464.62,-80.0
2022-12-22,11:45,27162.76,-80.0
2022-12-22,12:00,27238.1,-80.0
2022-12-22,12:15,27857.59,-80.0
2022-12-22,12:30,28077.0,-80.0
2022-12-22,12:45,29123.44,-80.0
2022-12-22,13:00,29572.84,-80.0
2022-12-22,13:15,29692.07,-80.0
2022-12-22,13:30,29602.33,-80.0
2022-12-22,13:45,29902.51,-80.0
2022-12-22,14:00,30302.25,-80.0
2022-12-22,14:15,30405.24,-80.0
2022-12-22,14:30,31267.59,-80.0
2022-12-22,14:45,31931.0,-80.0
2022-12-22,15:00,32296.36,-80.0
2022-12-23,10:15,24734.1,-80.0
2022-12-23,10:30,23723.3,-80.0
2022-12-23,10:45,21915.28,-80.0
2022-12-23,11:00,21307.52,-80.0
2022-12-23,11:15,21853.75,-58.1
2022-12-23,11:30,21393.3,-58.1
2022-12-23,11:45,21325.92,-58.1
2022-12-23,12:00,20972.47,-58.1
2022-12-23,12:15,20942.67,-80.0
2022-12-23,12:30,20858.78,-80.0
2022-12-23,12:45,20955.09,-80.0
2022-12-23,13:00,21355.69,-80.0
2022-12-23,13:15,21340.86,-80.0
2022-12-23,13:30,21352.68,-80.0
2022-12-23,13:45,21317.35,-80.0
2022-12-23,14:00,21378.02,-80.0
2022-12-23,14:15,21679.63,-44.5
2022-12-23,14:30,21839.44,-44.5
2022-12-23,14:45,23513.24,-44.5
2022-12-23,15:00,24274.99,-44.5
2022-12-24,10:15,20983.78,-80.0
2022-12-24,10:30,19783.13,-80.0
2022-12-24,10:45,18982.68,-80.0
2022-12-24,11:00,18958.77,-80.0
2022-12-24,11:15,19284.02,-80.0
2022-12-24,11:30,19102.1,-80.0
2022-12-24,11:45,19280.3,-80.0
2022-12-24,12:00,19271.29,-80.0
2022-12-24,12:15,19138.31,-80.0
2022-12-24,12:30,19127.52,-80.0
2022-12-24,12:45,19065.15,-80.0
2022-12-24,13:00,19030.04,-80.0
2022-12-24,13:15,19127.43,-80.0
2022-12-24,13:30,19105.14,-80.0
2022-12-24,13:45,19151.48,-80.0
2022-12-24,14:00,19153.49,-80.0
2022-12-24,14:15,19667.32,-28.75
2022-12-24,14:30,20634.37,-28.75
2022-12-24,14:45,21047.87,-28.75
2022-12-24,15:00,21023.13,-28.75
2022-12-29,12:15,19633.8,-80.0
2022-12-29,12:30,19494.38,-80.0
2022-12-29,12:45,19645.55,-80.0
2022-12-29,13:00,19457.93,-80.0
2022-12-31,2:15,32683.1,-48.63
2022-12-31,2:30,33011.7,-48.63
2022-12-31,2:45,33050.34,-48.63
2022-12-31,3:00,33431.6,-48.63
2022-12-31,3:15,33018.52,-80.0
2022-12-31,3:30,33232.11,-80.0
2022-12-31,3:45,33341.76,-80.0
2022-12-31,4:00,33407.57,-80.0
2022-12-31,4:15,33413.58,-17.16
2022-12-31,4:30,33688.43,-17.16
2022-12-31,4:45,33786.12,-17.16
2022-12-31,5:00,34308.83,-17.16
2022-12-31,12:15,39182.6,-80.0
2022-12-31,12:30,37084.65,-80.0
2022-12-31,12:45,35671.76,-80.0
2022-12-31,13:00,34430.0,-80.0
2022-12-31,13:15,32663.03,-80.0
2022-12-31,13:30,34927.99,-80.0
2022-12-31,13:45,34854.94,-80.0
2022-12-31,14:00,34766.17,-80.0
2023-01-06,12:15,22314.07,-25.79
2023-01-06,12:30,23089.42,-25.79
2023-01-06,12:45,22978.35,-25.79
2023-01-06,13:00,23564.38,-25.79
2023-01-09,1:15,40575.5,-33.5
2023-01-09,1:30,40159.3,-33.5
2023-01-09,1:45,39862.27,-33.5
2023-01-09,2:00,39647.58,-33.5
2023-01-09,2:15,39427.14,-32.5
2023-01-09,2:30,39343.91,-32.5
2023-01-09,2:45,38918.58,-32.5
2023-01-09,3:00,38704.78,-32.5
2023-01-09,3:15,38533.84,-40.63
2023-01-09,3:30,38415.3,-40.63
2023-01-09,3:45,38549.15,-40.63
2023-01-09,4:00,38428.44,-40.63
2023-01-09,4:15,38694.17,-80.0
2023-01-09,4:30,38692.4,-80.0
2023-01-09,4:45,38830.21,-80.0
2023-01-09,5:00,39089.88,-80.0
2023-01-13,21:15,48470.79,-23.25
2023-01-13,21:30,47542.72,-23.25
2023-01-13,21:45,46629.69,-23.25
2023-01-13,22:00,46060.16,-23.25
2023-01-13,22:15,46326.94,-80.0
2023-01-13,22:30,46512.62,-80.0
2023-01-13,22:45,46882.14,-80.0
2023-01-13,23:00,47437.58,-80.0
2023-01-13,23:15,47103.28,-80.0
2023-01-13,23:30,46388.05,-80.0
2023-01-13,23:45,45685.71,-80.0
2023-01-13,24:00:00,44962.05,-80.0
2023-01-14,0:15,43751.0,-80.0
2023-01-14,0:30,43539.13,-80.0
2023-01-14,0:45,43269.67,-80.0
2023-01-14,1:00,43172.29,-80.0
2023-01-14,1:15,42681.02,-80.0
2023-01-14,1:30,42324.9,-80.0
2023-01-14,1:45,41978.41,-80.0
2023-01-14,2:00,41833.07,-80.0
2023-01-14,2:15,41256.36,-80.0
2023-01-14,2:30,41344.7,-80.0
2023-01-14,2:45,40960.97,-80.0
2023-01-14,3:00,40766.97,-80.0
2023-01-14,3:15,40648.29,-80.0
2023-01-14,3:30,40692.42,-80.0
2023-01-14,3:45,40449.3,-80.0
2023-01-14,4:00,40177.86,-80.0
2023-01-14,4:15,39997.65,-80.0
2023-01-14,4:30,40454.88,-80.0
2023-01-14,4:45,40646.65,-80.0
2023-01-14,5:00,41199.84,-80.0
2023-01-14,5:15,41988.53,-80.0
2023-01-14,5:30,42131.91,-80.0
2023-01-14,5:45,42614.11,-80.0
2023-01-14,6:00,43159.51,-80.0
2023-01-14,6:15,43923.14,-80.0
2023-01-14,6:30,44710.15,-80.0
2023-01-14,6:45,45624.01,-80.0
2023-01-14,7:00,45713.84,-80.0
2023-01-18,11:15,28489.72,-80.0
2023-01-18,11:30,26740.16,-80.0
2023-01-18,11:45,25228.38,-80.0
2023-01-18,12:00,23681.0,-80.0
2023-01-18,12:15,23049.91,-80.0
2023-01-18,12:30,23333.69,-80.0
2023-01-18,12:45,24409.37,-80.0
2023-01-18,13:00,24971.39,-80.0
2023-01-18,13:15,26359.59,-80.0
2023-01-18,13:30,26918.68,-80.0
2023-01-18,13:45,26843.5,-80.0
2023-01-18,14:00,26509.14,-80.0
2023-01-19,0:15,40122.9,-80.0
2023-01-19,0:30,39868.59,-80.0
2023-01-19,0:45,39396.76,-80.0
2023-01-19,1:00,39273.28,-80.0
2023-01-19,1:15,38921.76,-80.0
2023-01-19,1:30,38749.43,-80.0
2023-01-19,1:45,38125.44,-80.0
2023-01-19,2:00,38020.27,-80.0
2023-01-19,2:15,37672.82,-80.0
2023-01-19,2:30,37613.58,-80.0
2023-01-19,2:45,37459.0,-80.0
2023-01-19,3:00,36981.34,-80.0
2023-01-19,3:15,36823.67,-80.0
2023-01-19,3:30,37088.3,-80.0
2023-01-19,3:45,37217.9,-80.0
2023-01-19,4:00,37345.05,-80.0
2023-01-19,10:15,34156.94,-80.0
2023-01-19,10:30,33525.72,-80.0
2023-01-19,10:45,33069.66,-80.0
2023-01-19,11:00,32622.46,-80.0
2023-01-19,11:15,33556.99,-80.0
2023-01-19,11:30,32782.41,-80.0
2023-01-19,11:45,31865.3,-80.0
2023-01-19,12:00,30652.02,-80.0
2023-01-19,12:15,30490.55,-80.0
2023-01-19,12:30,31217.06,-80.0
2023-01-19,12:45,32982.82,-80.0
2023-01-19,13:00,33856.53,-80.0
2023-01-19,13:15,37412.49,-80.0
2023-01-19,13:30,36981.75,-80.0
2023-01-19,13:45,38321.1,-80.0
2023-01-19,14:00,38809.7,-80.0
2023-01-19,14:15,39385.64,-80.0
2023-01-19,14:30,40813.6,-80.0
2023-01-19,14:45,42058.46,-80.0
2023-01-19,15:00,43279.78,-80.0
2023-01-19,23:15,42273.12,-80.0
2023-01-19,23:30,41632.31,-80.0
2023-01-19,23:45,41081.29,-80.0
2023-01-19,24:00:00,40188.84,-80.0
2023-01-20,0:15,39366.2,-80.0
2023-01-20,0:30,38781.98,-80.0
2023-01-20,0:45,38646.26,-80.0
2023-01-20,1:00,38449.12,-80.0
2023-01-20,1:15,38391.55,-80.0
2023-01-20,1:30,38246.71,-80.0
2023-01-20,1:45,38388.22,-80.0
2023-01-20,2:00,37997.44,-80.0
2023-01-20,2:15,38066.46,-80.0
2023-01-20,2:30,37791.68,-80.0
2023-01-20,2:45,37881.99,-80.0
2023-01-20,3:00,37622.86,-80.0
2023-01-20,3:15,37714.23,-80.0
2023-01-20,3:30,37780.14,-80.0
2023-01-20,3:45,37906.55,-80.0
2023-01-20,4:00,37653.98,-80.0
2023-01-20,4:15,37728.25,-80.0
2023-01-20,4:30,37918.39,-80.0
2023-01-20,4:45,38031.5,-80.0
2023-01-20,5:00,38453.86,-80.0
2023-01-20,5:15,39110.19,-80.0
2023-01-20,5:30,38902.08,-80.0
2023-01-20,5:45,38925.23,-80.0
2023-01-20,6:00,38925.66,-80.0
2023-01-20,9:15,39814.51,-80.0
2023-01-20,9:30,38111.2,-80.0
2023-01-20,9:45,36222.71,-80.0
2023-01-20,10:00,35139.98,-80.0
2023-01-20,10:15,34366.02,-80.0
2023-01-20,10:30,34747.79,-80.0
2023-01-20,10:45,34790.49,-80.0
2023-01-20,11:00,34806.44,-80.0
2023-01-20,11:15,36006.56,-80.0
2023-01-20,11:30,34503.87,-80.0
2023-01-20,11:45,32763.89,-80.0
2023-01-20,12:00,31202.64,-80.0
2023-01-20,12:15,30802.68,-80.0
2023-01-20,12:30,30214.76,-80.0
2023-01-20,12:45,30843.22,-80.0
2023-01-20,13:00,30644.87,-80.0
2023-01-20,13:15,32542.4,-80.0
2023-01-20,13:30,32287.77,-80.0
2023-01-20,13:45,32633.98,-80.0
2023-01-20,14:00,32487.3,-80.0
2023-01-20,14:15,32476.78,-80.0
2023-01-20,14:30,33840.88,-80.0
2023-01-20,14:45,34981.8,-80.0
2023-01-20,15:00,36274.06,-80.0
2023-01-21,3:15,40087.53,-80.0
2023-01-21,3:30,39688.73,-80.0
2023-01-21,3:45,39340.98,-80.0
2023-01-21,4:00,39145.83,-80.0
2023-01-21,4:15,39289.06,-80.0
2023-01-21,4:30,39384.1,-80.0
2023-01-21,4:45,39538.14,-80.0
2023-01-21,5:00,39412.68,-80.0
2023-01-21,5:15,40254.23,-80.0
2023-01-21,5:30,39854.46,-80.0
2023-01-21,5:45,39703.4,-80.0
2023-01-21,6:00,39951.02,-80.0
2023-01-21,9:15,42999.09,-80.0
2023-01-21,9:30,42029.79,-80.0
2023-01-21,9:45,41132.85,-80.0
2023-01-21,10:00,40266.11,-80.0
2023-01-21,10:15,40142.54,-80.0
2023-01-21,10:30,40502.87,-80.0
2023-01-21,10:45,39833.63,-80.0
2023-01-21,11:00,39490.13,-80.0
2023-01-21,11:15,39493.86,-80.0
2023-01-21,11:30,37903.24,-80.0
2023-01-21,11:45,35993.86,-80.0
2023-01-21,12:00,33696.44,-80.0
2023-01-21,12:15,32949.72,-80.0
2023-01-21,12:30,32361.13,-80.0
2023-01-21,12:45,33016.91,-80.0
2023-01-21,13:00,33990.52,-80.0
2023-01-21,13:15,35838.47,-80.0
2023-01-21,13:30,35784.78,-80.0
2023-01-21,13:45,35747.24,-80.0
2023-01-21,14:00,35521.3,-80.0
2023-01-21,14:15,35524.72,-80.0
2023-01-21,14:30,37014.34,-80.0
2023-01-21,14:45,38740.43,-80.0
2023-01-21,15:00,40130.9,-80.0
2023-01-22,12:15,35439.5,-33.8
2023-01-22,12:30,34797.86,-33.8
2023-01-22,12:45,35295.28,-33.8
2023-01-22,13:00,34898.78,-33.8
2023-01-22,13:15,36235.19,-59.3
2023-01-22,13:30,35571.96,-59.3
2023-01-22,13:45,35507.95,-59.3
2023-01-22,14:00,35167.22,-59.3
2023-01-23,10:15,56492.99,-80.0
2023-01-23,10:30,57831.77,-80.0
2023-01-23,10:45,58692.65,-80.0
2023-01-23,11:00,59416.56,-80.0
2023-01-23,11:15,60416.52,-80.0
2023-01-23,11:30,58817.86,-80.0
2023-01-23,11:45,56513.99,-80.0
2023-01-23,12:00,53938.59,-80.0
2023-01-23,12:15,52884.97,-80.0
2023-01-23,12:30,51717.8,-80.0
2023-01-23,12:45,50900.45,-80.0
2023-01-23,13:00,50586.94,-80.0
2023-01-23,13:15,50966.32,-80.0
2023-01-23,13:30,50021.34,-80.0
2023-01-23,13:45,47932.93,-80.0
2023-01-23,14:00,46279.44,-80.0
2023-01-23,14:15,45517.37,-80.0
2023-01-23,14:30,45131.3,-80.0
2023-01-23,14:45,44865.06,-80.0
2023-01-23,15:00,44829.65,-80.0
2023-01-23,15:15,44573.47,-80.0
2023-01-23,15:30,44812.4,-80.0
2023-01-23,15:45,45776.93,-80.0
2023-01-23,16:00,46924.03,-80.0
2023-01-24,1:15,25951.48,-80.0
2023-01-24,1:30,26223.94,-80.0
2023-01-24,1:45,26634.37,-80.0
2023-01-24,2:00,26875.59,-80.0
2023-01-24,2:15,27308.46,-80.0
2023-01-24,2:30,27319.18,-80.0
2023-01-24,2:45,27541.38,-80.0
2023-01-24,3:00,27918.87,-80.0
2023-01-24,3:15,28639.01,-80.0
2023-01-24,3:30,29211.79,-80.0
2023-01-24,3:45,29705.21,-80.0
2023-01-24,4:00,30382.76,-80.0
2023-01-24,4:15,30922.72,-80.0
2023-01-24,4:30,31370.68,-80.0
2023-01-24,4:45,31910.36,-80.0
2023-01-24,5:00,32875.97,-80.0
2023-01-24,5:15,33722.35,-80.0
2023-01-24,5:30,33578.98,-80.0
2023-01-24,5:45,33682.61,-80.0
2023-01-24,6:00,33081.65,-80.0
2023-01-24,9:15,29338.27,-52.5
2023-01-24,9:30,27594.85,-52.5
2023-01-24,9:45,25688.59,-52.5
2023-01-24,10:00,24935.31,-52.5
2023-01-24,10:15,25264.39,-80.0
2023-01-24,10:30,25394.79,-80.0
2023-01-24,10:45,25586.82,-80.0
2023-01-24,11:00,25763.89,-80.0
2023-01-24,11:15,26274.82,-80.0
2023-01-24,11:30,25808.28,-80.0
2023-01-24,11:45,26369.4,-80.0
2023-01-24,12:00,25723.81,-80.0
2023-01-24,12:15,25161.42,-80.0
2023-01-24,12:30,24087.47,-80.0
2023-01-24,12:45,24006.39,-80.0
2023-01-24,13:00,24470.85,-80.0
2023-01-24,13:15,24633.55,-80.0
2023-01-24,13:30,25383.06,-80.0
2023-01-24,13:45,26123.64,-80.0
2023-01-24,14:00,26482.64,-80.0
2023-01-24,14:15,27891.82,-80.0
2023-01-24,14:30,28094.97,-80.0
2023-01-24,14:45,28184.63,-80.0
2023-01-24,15:00,28554.68,-80.0
2023-01-25,10:15,29538.04,-80.0
2023-01-25,10:30,29254.34,-80.0
2023-01-25,10:45,28900.23,-80.0
2023-01-25,11:00,28275.54,-80.0
2023-01-25,11:15,29263.37,-80.0
2023-01-25,11:30,27212.57,-80.0
2023-01-25,11:45,26104.39,-80.0
2023-01-25,12:00,24471.5,-80.0
2023-01-25,12:15,24008.95,-80.0
2023-01-25,12:30,24426.42,-80.0
2023-01-25,12:45,24626.76,-80.0
2023-01-25,13:00,24767.01,-80.0
2023-01-25,13:15,26075.53,-80.0
2023-01-25,13:30,25644.96,-80.0
2023-01-25,13:45,25709.87,-80.0
2023-01-25,14:00,25338.89,-80.0
2023-01-25,14:15,25475.8,-80.0
2023-01-25,14:30,26928.55,-80.0
2023-01-25,14:45,27131.98,-80.0
2023-01-25,15:00,28773.93,-80.0
2023-01-27,3:15,37130.89,-80.0
2023-01-27,3:30,36846.9,-80.0
2023-01-27,3:45,36695.85,-80.0
2023-01-27,4:00,36626.52,-80.0
2023-01-27,4:15,36352.37,-80.0
2023-01-27,4:30,36461.14,-80.0
2023-01-27,4:45,36536.88,-80.0
2023-01-27,5:00,36938.65,-80.0
2023-01-27,5:15,37741.9,-80.0
2023-01-27,5:30,37268.78,-80.0
2023-01-27,5:45,37148.99,-80.0
2023-01-27,6:00,37405.84,-80.0
2023-01-27,10:15,43428.36,-80.0
2023-01-27,10:30,44005.63,-80.0
2023-01-27,10:45,44258.29,-80.0
2023-01-27,11:00,44618.92,-80.0
2023-01-27,11:15,46024.45,-80.0
2023-01-27,11:30,44652.24,-80.0
2023-01-27,11:45,43452.37,-80.0
2023-01-27,12:00,41454.1,-80.0
2023-01-27,12:15,40228.12,-80.0
2023-01-27,12:30,39365.38,-80.0
2023-01-27,12:45,40063.11,-80.0
2023-01-27,13:00,40591.85,-80.0
2023-01-27,13:15,42632.87,-80.0
2023-01-27,13:30,42098.54,-80.0
2023-01-27,13:45,42085.92,-80.0
2023-01-27,14:00,42159.16,-80.0
2023-01-27,14:15,42441.41,-80.0
2023-01-27,14:30,42860.16,-80.0
2023-01-27,14:45,42862.94,-80.0
2023-01-27,15:00,43134.69,-80.0
2023-01-28,0:15,38015.83,-80.0
2023-01-28,0:30,37820.31,-80.0
2023-01-28,0:45,37603.41,-80.0
2023-01-28,1:00,37561.13,-80.0
2023-01-28,1:15,37649.81,-80.0
2023-01-28,1:30,37605.11,-80.0
2023-01-28,1:45,37524.61,-80.0
2023-01-28,2:00,37539.53,-80.0
2023-01-28,2:15,37315.42,-80.0
2023-01-28,2:30,37170.76,-80.0
2023-01-28,2:45,37313.35,-80.0
2023-01-28,3:00,37261.72,-80.0
2023-01-28,3:15,36979.67,-80.0
2023-01-28,3:30,37362.72,-80.0
2023-01-28,3:45,37192.28,-80.0
2023-01-28,4:00,37720.43,-80.0
2023-01-28,4:15,37913.34,-80.0
2023-01-28,4:30,37908.86,-80.0
2023-01-28,4:45,38773.32,-80.0
2023-01-28,5:00,39429.84,-80.0
2023-01-28,11:15,40858.45,-80.0
2023-01-28,11:30,39638.85,-80.0
2023-01-28,11:45,38787.15,-80.0
2023-01-28,12:00,37118.22,-80.0
2023-01-28,12:15,36932.4,-80.0
2023-01-28,12:30,36548.3,-80.0
2023-01-28,12:45,37086.4,-80.0
2023-01-28,13:00,37600.79,-80.0
2023-01-28,13:15,38564.1,-80.0
2023-01-28,13:30,38534.74,-80.0
2023-01-28,13:45,38386.97,-80.0
2023-01-28,14:00,38298.27,-80.0
2023-01-29,0:15,44265.65,-80.0
2023-01-29,0:30,43938.16,-80.0
2023-01-29,0:45,43580.37,-80.0
2023-01-29,1:00,43214.08,-80.0
2023-01-29,1:15,42967.3,-80.0
2023-01-29,1:30,42675.19,-80.0
2023-01-29,1:45,42485.29,-80.0
2023-01-29,2:00,42075.82,-80.0
2023-01-29,2:15,41407.74,-78.2
2023-01-29,2:30,40876.14,-78.2
2023-01-29,2:45,40619.55,-78.2
2023-01-29,3:00,39913.89,-78.2
2023-01-29,11:15,34410.93,-80.0
2023-01-29,11:30,32672.91,-80.0
2023-01-29,11:45,31670.87,-80.0
2023-01-29,12:00,29885.5,-80.0
2023-01-29,12:15,29845.64,-80.0
2023-01-29,12:30,29549.8,-80.0
2023-01-29,12:45,30698.91,-80.0
2023-01-29,13:00,31684.45,-80.0
2023-01-29,13:15,33965.96,-80.0
2023-01-29,13:30,34115.64,-80.0
2023-01-29,13:45,34791.87,-80.0
2023-01-29,14:00,35535.2,-80.0
2023-01-29,14:15,36046.75,-80.0
2023-01-29,14:30,38058.43,-80.0
2023-01-29,14:45,39308.01,-80.0
2023-01-29,15:00,40625.87,-80.0
2023-01-30,10:15,33789.49,-60.4
2023-01-30,10:30,33230.74,-60.4
2023-01-30,10:45,32620.32,-60.4
2023-01-30,11:00,31755.25,-60.4
2023-01-30,12:15,25197.08,-80.0
2023-01-30,12:30,24550.11,-80.0
2023-01-30,12:45,25169.84,-80.0
2023-01-30,13:00,25563.33,-80.0
2023-01-30,13:15,26722.89,-80.0
2023-01-30,13:30,26827.45,-80.0
2023-01-30,13:45,26569.0,-80.0
2023-01-30,14:00,26634.56,-80.0
2023-01-30,14:15,27054.51,-52.5
2023-01-30,14:30,27890.24,-52.5
2023-01-30,14:45,29232.1,-52.5
2023-01-30,15:00,30169.34,-52.5
2023-02-01,0:15,31403.8,-80.0
2023-02-01,0:30,31196.85,-80.0
2023-02-01,0:45,30985.29,-80.0
2023-02-01,1:00,31030.55,-80.0
2023-02-01,1:15,30804.03,-80.0
2023-02-01,1:30,30630.88,-80.0
2023-02-01,1:45,30428.69,-80.0
2023-02-01,2:00,30594.7,-80.0
2023-02-01,2:15,30727.79,-80.0
2023-02-01,2:30,30627.98,-80.0
2023-02-01,2:45,30667.34,-80.0
2023-02-01,3:00,30727.18,-80.0
2023-02-01,3:15,30856.32,-80.0
2023-02-01,3:30,30966.96,-80.0
2023-02-01,3:45,31042.42,-80.0
2023-02-01,4:00,31298.38,-80.0
2023-02-01,4:15,31320.33,-80.0
2023-02-01,4:30,32101.49,-80.0
2023-02-01,4:45,32405.44,-80.0
2023-02-01,5:00,33009.32,-80.0
2023-02-01,5:15,33638.56,-80.0
2023-02-01,5:30,33551.98,-80.0
2023-02-01,5:45,33613.87,-80.0
2023-02-01,6:00,33871.63,-80.0
2023-02-01,6:15,34890.72,-80.0
2023-02-01,6:30,36054.86,-80.0
2023-02-01,6:45,38027.65,-80.0
2023-02-01,7:00,38477.6,-80.0
2023-02-01,10:15,29802.67,-80.0
2023-02-01,10:30,29766.6,-80.0
2023-02-01,10:45,29099.44,-80.0
2023-02-01,11:00,28998.15,-80.0
2023-02-01,11:15,28890.07,-4.83
2023-02-01,11:30,26830.84,-4.83
2023-02-01,11:45,25360.08,-4.83
2023-02-01,12:00,23072.75,-4.83
2023-02-01,12:15,22329.52,-80.0
2023-02-01,12:30,21792.76,-80.0
2023-02-01,12:45,22175.99,-80.0
2023-02-01,13:00,22673.87,-80.0
2023-02-01,13:15,23893.77,-80.0
2023-02-01,13:30,23640.93,-80.0
2023-02-01,13:45,23141.12,-80.0
2023-02-01,14:00,22834.45,-80.0
2023-02-05,12:15,30782.29,-80.0
2023-02-05,12:30,30329.34,-80.0
2023-02-05,12:45,31639.59,-80.0
2023-02-05,13:00,31890.09,-80.0
